ts_code,trade_time,open,high,low,close,vol,amount
002513.SZ,2026-02-02 09:30:00,7.12,7.13,7.1,7.11,68800,489822.0
002513.SZ,2026-02-02 09:31:00,7.09,7.09,6.93,6.93,566200,3969713.0
002513.SZ,2026-02-02 09:32:00,6.94,7.06,6.92,7.02,469100,3280536.0
002513.SZ,2026-02-02 09:33:00,7.02,7.05,7.01,7.02,436600,3067610.0
002513.SZ,2026-02-02 09:34:00,7.02,7.05,7.01,7.05,328600,2312396.0
002513.SZ,2026-02-02 09:35:00,7.05,7.09,7.05,7.09,181100,1281526.0
002513.SZ,2026-02-02 09:36:00,7.08,7.08,7.07,7.08,149700,1058981.0
002513.SZ,2026-02-02 09:37:00,7.08,7.08,7.05,7.05,214400,1514113.0
002513.SZ,2026-02-02 09:38:00,7.05,7.07,7.04,7.06,139200,981482.0
002513.SZ,2026-02-02 09:39:00,7.07,7.09,7.07,7.09,229300,1623192.0
002513.SZ,2026-02-02 09:40:00,7.08,7.11,7.07,7.08,122800,869911.0
002513.SZ,2026-02-02 09:41:00,7.08,7.11,7.07,7.1,77500,549025.0
002513.SZ,2026-02-02 09:42:00,7.09,7.1,7.07,7.07,106400,753474.0
002513.SZ,2026-02-02 09:43:00,7.07,7.09,7.06,7.09,241500,1707726.0
002513.SZ,2026-02-02 09:44:00,7.1,7.1,7.07,7.08,41900,296605.0
002513.SZ,2026-02-02 09:45:00,7.08,7.08,7.03,7.03,226500,1596525.0
002513.SZ,2026-02-02 09:46:00,7.03,7.03,7.02,7.02,147500,1035911.0
002513.SZ,2026-02-02 09:47:00,7.01,7.01,7.0,7.01,172300,1207521.0
002513.SZ,2026-02-02 09:48:00,7.0,7.02,7.0,7.01,140000,981071.0
002513.SZ,2026-02-02 09:49:00,7.01,7.01,6.97,6.97,352300,2462656.0
002513.SZ,2026-02-02 09:50:00,6.97,6.99,6.97,6.99,66500,463737.0
002513.SZ,2026-02-02 09:51:00,6.98,6.98,6.96,6.97,195900,1365165.0
002513.SZ,2026-02-02 09:52:00,6.96,6.97,6.96,6.96,130100,906483.0
002513.SZ,2026-02-02 09:53:00,6.96,7.01,6.96,7.01,111600,779628.0
002513.SZ,2026-02-02 09:54:00,7.02,7.04,7.01,7.04,59600,418167.0
002513.SZ,2026-02-02 09:55:00,7.05,7.05,7.02,7.02,81100,571235.0
002513.SZ,2026-02-02 09:56:00,7.02,7.03,7.0,7.01,50000,350688.0
002513.SZ,2026-02-02 09:57:00,7.01,7.02,6.99,7.0,74000,518227.0
002513.SZ,2026-02-02 09:58:00,6.99,7.01,6.99,7.0,32300,226077.0
002513.SZ,2026-02-02 09:59:00,7.01,7.01,7.0,7.01,74300,520339.0
002513.SZ,2026-02-02 10:00:00,7.01,7.03,7.0,7.02,36300,254663.0
002513.SZ,2026-02-02 10:01:00,7.01,7.01,7.0,7.01,31800,222667.0
002513.SZ,2026-02-02 10:02:00,7.01,7.02,7.01,7.01,18300,128305.0
002513.SZ,2026-02-02 10:03:00,7.01,7.01,7.0,7.0,50100,351038.0
002513.SZ,2026-02-02 10:04:00,7.01,7.02,7.0,7.01,47700,334446.0
002513.SZ,2026-02-02 10:05:00,7.01,7.02,7.01,7.02,20900,146695.0
002513.SZ,2026-02-02 10:06:00,7.02,7.02,7.01,7.01,18300,128351.0
002513.SZ,2026-02-02 10:07:00,7.01,7.03,7.01,7.03,76100,534109.0
002513.SZ,2026-02-02 10:08:00,7.02,7.04,7.02,7.04,7900,55531.0
002513.SZ,2026-02-02 10:09:00,7.03,7.05,7.03,7.05,52700,370937.0
002513.SZ,2026-02-02 10:10:00,7.05,7.07,7.05,7.06,34300,242182.0
002513.SZ,2026-02-02 10:11:00,7.07,7.07,7.05,7.05,43500,306788.0
002513.SZ,2026-02-02 10:12:00,7.05,7.05,7.04,7.05,4600,32420.0
002513.SZ,2026-02-02 10:13:00,7.05,7.05,7.04,7.04,11000,77491.0
002513.SZ,2026-02-02 10:14:00,7.04,7.05,7.03,7.03,31700,223179.0
002513.SZ,2026-02-02 10:15:00,7.03,7.03,7.02,7.03,13200,92795.0
002513.SZ,2026-02-02 10:16:00,7.03,7.03,7.02,7.03,144100,1011801.0
002513.SZ,2026-02-02 10:17:00,7.04,7.04,7.02,7.02,16900,118864.0
002513.SZ,2026-02-02 10:18:00,7.03,7.03,7.02,7.02,12400,87124.0
002513.SZ,2026-02-02 10:19:00,7.02,7.02,7.02,7.02,6600,46332.0
002513.SZ,2026-02-02 10:20:00,7.02,7.03,7.02,7.02,18500,129871.0
002513.SZ,2026-02-02 10:21:00,7.03,7.03,7.01,7.01,25600,179756.0
002513.SZ,2026-02-02 10:22:00,7.01,7.02,7.01,7.01,6000,42095.0
002513.SZ,2026-02-02 10:23:00,7.01,7.01,7.0,7.0,40200,281759.0
002513.SZ,2026-02-02 10:24:00,7.0,7.01,7.0,7.01,19400,135972.0
002513.SZ,2026-02-02 10:25:00,7.01,7.02,7.01,7.02,16800,117769.0
002513.SZ,2026-02-02 10:26:00,7.02,7.03,7.02,7.02,19300,135532.0
002513.SZ,2026-02-02 10:27:00,7.02,7.04,7.02,7.04,24000,168779.0
002513.SZ,2026-02-02 10:28:00,7.04,7.04,7.03,7.04,13500,94963.0
002513.SZ,2026-02-02 10:29:00,7.04,7.05,7.03,7.05,39600,278844.0
002513.SZ,2026-02-02 10:30:00,7.04,7.05,7.04,7.04,20300,142912.0
002513.SZ,2026-02-02 10:31:00,7.03,7.05,7.03,7.05,47300,333186.0
002513.SZ,2026-02-02 10:32:00,7.04,7.05,7.04,7.04,32600,229691.0
002513.SZ,2026-02-02 10:33:00,7.04,7.06,7.04,7.06,84100,592790.0
002513.SZ,2026-02-02 10:34:00,7.05,7.06,7.05,7.06,41100,289804.0
002513.SZ,2026-02-02 10:35:00,7.05,7.06,7.05,7.06,21700,153176.0
002513.SZ,2026-02-02 10:36:00,7.06,7.06,7.06,7.06,12900,91074.0
002513.SZ,2026-02-02 10:37:00,7.06,7.07,7.06,7.06,44800,316453.0
002513.SZ,2026-02-02 10:38:00,7.07,7.07,7.06,7.06,40000,282620.0
002513.SZ,2026-02-02 10:39:00,7.07,7.08,7.05,7.08,29100,205657.0
002513.SZ,2026-02-02 10:40:00,7.07,7.07,7.07,7.07,23000,162594.0
002513.SZ,2026-02-02 10:41:00,7.07,7.08,7.07,7.07,28200,199595.0
002513.SZ,2026-02-02 10:42:00,7.08,7.08,7.07,7.07,18300,129405.0
002513.SZ,2026-02-02 10:43:00,7.07,7.08,7.07,7.07,29200,206658.0
002513.SZ,2026-02-02 10:44:00,7.07,7.08,7.07,7.08,20700,146394.0
002513.SZ,2026-02-02 10:45:00,7.08,7.08,7.06,7.07,29800,210649.0
002513.SZ,2026-02-02 10:46:00,7.07,7.08,7.07,7.07,15600,110333.0
002513.SZ,2026-02-02 10:47:00,7.06,7.07,7.06,7.07,19500,137806.0
002513.SZ,2026-02-02 10:48:00,7.08,7.08,7.06,7.07,15500,109549.0
002513.SZ,2026-02-02 10:49:00,7.06,7.08,7.06,7.07,4000,28286.0
002513.SZ,2026-02-02 10:50:00,7.07,7.08,7.07,7.07,24200,171118.0
002513.SZ,2026-02-02 10:51:00,7.06,7.07,7.06,7.07,49000,345942.0
002513.SZ,2026-02-02 10:52:00,7.07,7.07,7.06,7.06,6800,48032.0
002513.SZ,2026-02-02 10:53:00,7.06,7.07,7.06,7.06,7500,52966.0
002513.SZ,2026-02-02 10:54:00,7.06,7.06,7.05,7.05,25800,182033.0
002513.SZ,2026-02-02 10:55:00,7.05,7.06,7.05,7.05,14000,98769.0
002513.SZ,2026-02-02 10:56:00,7.05,7.05,7.04,7.04,37600,264936.0
002513.SZ,2026-02-02 10:57:00,7.05,7.05,7.03,7.03,63900,449478.0
