ts_code,trade_time,open,high,low,close,vol,amount
600556.SH,2026-04-01 09:30:00,6.15,6.16,6.15,6.16,369800,2274579
600556.SH,2026-04-01 09:31:00,6.17,6.18,6.15,6.15,1612200,9933169
600556.SH,2026-04-01 09:32:00,6.16,6.16,6.1,6.12,887800,5442863
600556.SH,2026-04-01 09:33:00,6.12,6.14,6.11,6.13,510800,3129489
600556.SH,2026-04-01 09:34:00,6.12,6.12,6.09,6.1,632700,3861966
600556.SH,2026-04-01 09:35:00,6.11,6.11,6.09,6.09,379600,2314759
600556.SH,2026-04-01 09:36:00,6.09,6.12,6.08,6.11,536100,3270896
600556.SH,2026-04-01 09:37:00,6.1,6.12,6.1,6.11,508200,3105275
600556.SH,2026-04-01 09:38:00,6.1,6.11,6.08,6.08,298500,1819503
600556.SH,2026-04-01 09:39:00,6.08,6.1,6.08,6.09,261700,1592841
600556.SH,2026-04-01 09:40:00,6.08,6.09,6.07,6.08,514900,3131132
600556.SH,2026-04-01 09:41:00,6.08,6.1,6.08,6.09,154600,941441
600556.SH,2026-04-01 09:42:00,6.09,6.11,6.09,6.11,313800,1913325
600556.SH,2026-04-01 09:43:00,6.11,6.11,6.09,6.09,418000,2547628
600556.SH,2026-04-01 09:44:00,6.08,6.1,6.08,6.09,118800,723470
600556.SH,2026-04-01 09:45:00,6.09,6.09,6.08,6.09,93400,568034
600556.SH,2026-04-01 09:46:00,6.09,6.09,6.08,6.08,455600,2770769
600556.SH,2026-04-01 09:47:00,6.08,6.08,6.07,6.07,334200,2029155
600556.SH,2026-04-01 09:48:00,6.07,6.08,6.07,6.08,137400,834186
600556.SH,2026-04-01 09:49:00,6.08,6.08,6.07,6.07,67100,407639
600556.SH,2026-04-01 09:50:00,6.07,6.08,6.07,6.07,127500,774266
600556.SH,2026-04-01 09:51:00,6.07,6.08,6.06,6.07,330700,2007307
600556.SH,2026-04-01 09:52:00,6.06,6.07,6.06,6.07,107600,652517
600556.SH,2026-04-01 09:53:00,6.07,6.07,6.06,6.07,65500,397511
600556.SH,2026-04-01 09:54:00,6.07,6.07,6.05,6.06,707400,4287740
600556.SH,2026-04-01 09:55:00,6.05,6.06,6.05,6.05,132700,803242
600556.SH,2026-04-01 09:56:00,6.05,6.07,6.05,6.07,285800,1731792
600556.SH,2026-04-01 09:57:00,6.07,6.07,6.06,6.06,97100,588687
600556.SH,2026-04-01 09:58:00,6.06,6.07,6.05,6.05,191300,1159179
600556.SH,2026-04-01 09:59:00,6.05,6.06,6.04,6.04,526000,3182106
600556.SH,2026-04-01 10:00:00,6.04,6.05,6.03,6.04,182400,1101759
600556.SH,2026-04-01 10:01:00,6.03,6.05,6.03,6.05,91300,551670
600556.SH,2026-04-01 10:02:00,6.05,6.05,6.03,6.04,155400,938579
600556.SH,2026-04-01 10:03:00,6.03,6.05,6.03,6.05,268000,1618312
600556.SH,2026-04-01 10:04:00,6.04,6.06,6.04,6.06,241900,1463193
600556.SH,2026-04-01 10:05:00,6.05,6.06,6.04,6.05,203800,1232988
600556.SH,2026-04-01 10:06:00,6.05,6.06,6.05,6.06,185400,1122588
600556.SH,2026-04-01 10:07:00,6.08,6.08,6.06,6.07,407300,2471802
600556.SH,2026-04-01 10:08:00,6.07,6.08,6.07,6.07,527100,3203374
600556.SH,2026-04-01 10:09:00,6.06,6.07,6.06,6.06,282300,1710779
600556.SH,2026-04-01 10:10:00,6.06,6.07,6.06,6.06,84300,511110
600556.SH,2026-04-01 10:11:00,6.07,6.08,6.06,6.07,85400,518361
600556.SH,2026-04-01 10:12:00,6.08,6.08,6.07,6.08,62600,380219
600556.SH,2026-04-01 10:13:00,6.08,6.08,6.07,6.07,14700,89274
600556.SH,2026-04-01 10:14:00,6.08,6.08,6.07,6.07,66600,404835
600556.SH,2026-04-01 10:15:00,6.07,6.08,6.07,6.07,43600,264678
600556.SH,2026-04-01 10:16:00,6.07,6.07,6.07,6.07,173100,1050754
600556.SH,2026-04-01 10:17:00,6.06,6.07,6.05,6.06,165700,1004182
600556.SH,2026-04-01 10:18:00,6.06,6.06,6.05,6.05,72500,438852
600556.SH,2026-04-01 10:19:00,6.06,6.07,6.05,6.07,153700,931344
600556.SH,2026-04-01 10:20:00,6.07,6.07,6.06,6.07,72601,440461
600556.SH,2026-04-01 10:21:00,6.07,6.07,6.06,6.07,18200,110352
600556.SH,2026-04-01 10:22:00,6.07,6.07,6.06,6.06,20400,123676
600556.SH,2026-04-01 10:23:00,6.06,6.07,6.06,6.07,40900,248216
600556.SH,2026-04-01 10:24:00,6.07,6.09,6.07,6.08,318800,1937337
600556.SH,2026-04-01 10:25:00,6.08,6.09,6.08,6.08,50100,304743
600556.SH,2026-04-01 10:26:00,6.08,6.09,6.07,6.07,97400,591916
600556.SH,2026-04-01 10:27:00,6.07,6.08,6.07,6.07,67500,409828
600556.SH,2026-04-01 10:28:00,6.07,6.08,6.07,6.07,61900,375814
600556.SH,2026-04-01 10:29:00,6.07,6.07,6.06,6.06,11400,69155
600556.SH,2026-04-01 10:30:00,6.07,6.07,6.05,6.05,271399,1644701
600556.SH,2026-04-01 10:31:00,6.05,6.06,6.05,6.05,111100,672355
600556.SH,2026-04-01 10:32:00,6.06,6.06,6.06,6.06,177001,1072617
600556.SH,2026-04-01 10:33:00,6.06,6.07,6.06,6.07,17200,104340
600556.SH,2026-04-01 10:34:00,6.07,6.08,6.06,6.08,223600,1357338
600556.SH,2026-04-01 10:35:00,6.08,6.09,6.08,6.09,120400,732186
600556.SH,2026-04-01 10:36:00,6.09,6.09,6.08,6.08,22000,133859
600556.SH,2026-04-01 10:37:00,6.08,6.09,6.07,6.08,152900,929627
600556.SH,2026-04-01 10:38:00,6.08,6.09,6.08,6.09,53100,323146
600556.SH,2026-04-01 10:39:00,6.09,6.09,6.08,6.08,119300,725370
600556.SH,2026-04-01 10:40:00,6.08,6.09,6.07,6.07,35000,212760
600556.SH,2026-04-01 10:41:00,6.08,6.08,6.07,6.08,96700,587919
600556.SH,2026-04-01 10:42:00,6.07,6.08,6.07,6.07,56900,345637
600556.SH,2026-04-01 10:43:00,6.07,6.08,6.07,6.08,158600,964351
600556.SH,2026-04-01 10:44:00,6.09,6.09,6.07,6.08,79600,484022
600556.SH,2026-04-01 10:45:00,6.08,6.08,6.07,6.08,41100,249871
600556.SH,2026-04-01 10:46:00,6.07,6.08,6.07,6.08,55400,336723
600556.SH,2026-04-01 10:47:00,6.08,6.08,6.07,6.07,92200,559927
600556.SH,2026-04-01 10:48:00,6.07,6.08,6.07,6.07,47900,290880
600556.SH,2026-04-01 10:49:00,6.07,6.07,6.06,6.06,131000,795053
600556.SH,2026-04-01 10:50:00,6.07,6.07,6.06,6.06,146800,889660
600556.SH,2026-04-01 10:51:00,6.06,6.06,6.05,6.06,114400,693103
600556.SH,2026-04-01 10:52:00,6.06,6.07,6.06,6.06,88200,534496
600556.SH,2026-04-01 10:53:00,6.07,6.07,6.06,6.06,24000,145678
600556.SH,2026-04-01 10:54:00,6.06,6.07,6.06,6.07,118400,718586
600556.SH,2026-04-01 10:55:00,6.07,6.08,6.07,6.07,130600,793921
600556.SH,2026-04-01 10:56:00,6.08,6.08,6.07,6.07,13800,83888
600556.SH,2026-04-01 10:57:00,6.08,6.08,6.07,6.07,6100,37037
600556.SH,2026-04-01 10:58:00,6.08,6.08,6.06,6.06,182300,1106596
600556.SH,2026-04-01 10:59:00,6.06,6.07,6.06,6.07,31700,192329
600556.SH,2026-04-01 11:00:00,6.07,6.07,6.07,6.07,61600,373816
600556.SH,2026-04-01 11:01:00,6.07,6.08,6.07,6.07,64000,388520
600556.SH,2026-04-01 11:02:00,6.08,6.08,6.07,6.07,41500,251981
600556.SH,2026-04-01 11:03:00,6.07,6.07,6.06,6.07,23100,140153
600556.SH,2026-04-01 11:04:00,6.06,6.07,6.06,6.07,42700,258905
600556.SH,2026-04-01 11:05:00,6.07,6.07,6.05,6.05,165100,1000570
600556.SH,2026-04-01 11:06:00,6.06,6.06,6.05,6.06,152200,922281
600556.SH,2026-04-01 11:07:00,6.06,6.07,6.06,6.06,7300,44249
600556.SH,2026-04-01 11:08:00,6.06,6.06,6.06,6.06,24500,148470
600556.SH,2026-04-01 11:09:00,6.06,6.06,6.05,6.06,81400,493223
600556.SH,2026-04-01 11:10:00,6.06,6.06,6.05,6.06,60900,369041
