ts_code,trade_time,open,high,low,close,vol,amount
002212.SZ,2026-03-02 09:30:00,8.58,8.58,8.56,8.56,466200,3998788.0
002212.SZ,2026-03-02 09:31:00,8.57,8.59,8.55,8.58,1196700,10254662.0
002212.SZ,2026-03-02 09:32:00,8.58,8.6,8.58,8.58,486400,4174235.0
002212.SZ,2026-03-02 09:33:00,8.6,8.61,8.56,8.57,707900,6076100.0
002212.SZ,2026-03-02 09:34:00,8.56,8.57,8.51,8.52,963000,8234301.0
002212.SZ,2026-03-02 09:35:00,8.5,8.5,8.47,8.48,1085600,9223032.0
002212.SZ,2026-03-02 09:36:00,8.47,8.48,8.46,8.47,864400,7324766.0
002212.SZ,2026-03-02 09:37:00,8.48,8.49,8.47,8.49,363700,3083292.0
002212.SZ,2026-03-02 09:38:00,8.49,8.49,8.45,8.46,1122600,9507911.0
002212.SZ,2026-03-02 09:39:00,8.46,8.46,8.41,8.42,762100,6431543.0
002212.SZ,2026-03-02 09:40:00,8.41,8.47,8.41,8.46,736800,6211048.0
002212.SZ,2026-03-02 09:41:00,8.47,8.53,8.47,8.53,420400,3575844.0
002212.SZ,2026-03-02 09:42:00,8.52,8.52,8.5,8.51,232800,1981290.0
002212.SZ,2026-03-02 09:43:00,8.51,8.51,8.49,8.5,233300,1983501.0
002212.SZ,2026-03-02 09:44:00,8.51,8.52,8.49,8.5,289300,2459467.0
002212.SZ,2026-03-02 09:45:00,8.5,8.5,8.48,8.49,151000,1282592.0
002212.SZ,2026-03-02 09:46:00,8.48,8.5,8.48,8.5,333200,2828672.0
002212.SZ,2026-03-02 09:47:00,8.51,8.51,8.47,8.47,187800,1594116.0
002212.SZ,2026-03-02 09:48:00,8.47,8.48,8.46,8.48,536500,4542995.0
002212.SZ,2026-03-02 09:49:00,8.48,8.49,8.47,8.48,306600,2595972.0
002212.SZ,2026-03-02 09:50:00,8.48,8.48,8.47,8.47,158400,1342735.0
002212.SZ,2026-03-02 09:51:00,8.47,8.49,8.47,8.47,380600,3227110.0
002212.SZ,2026-03-02 09:52:00,8.46,8.47,8.43,8.44,1157000,9768226.0
002212.SZ,2026-03-02 09:53:00,8.43,8.47,8.43,8.45,418300,3533835.0
002212.SZ,2026-03-02 09:54:00,8.45,8.45,8.43,8.43,294300,2484615.0
002212.SZ,2026-03-02 09:55:00,8.44,8.44,8.43,8.43,489100,4124953.0
002212.SZ,2026-03-02 09:56:00,8.43,8.44,8.43,8.43,477700,4027299.0
002212.SZ,2026-03-02 09:57:00,8.42,8.43,8.42,8.43,727000,6121860.0
002212.SZ,2026-03-02 09:58:00,8.43,8.44,8.42,8.44,186800,1574247.0
002212.SZ,2026-03-02 09:59:00,8.44,8.44,8.43,8.43,214400,1809052.0
002212.SZ,2026-03-02 10:00:00,8.43,8.44,8.43,8.43,267000,2251411.0
002212.SZ,2026-03-02 10:01:00,8.43,8.44,8.42,8.42,155400,1309926.0
002212.SZ,2026-03-02 10:02:00,8.42,8.45,8.42,8.45,95600,806368.0
002212.SZ,2026-03-02 10:03:00,8.45,8.45,8.44,8.45,135300,1142664.0
002212.SZ,2026-03-02 10:04:00,8.45,8.45,8.42,8.43,514400,4336675.0
002212.SZ,2026-03-02 10:05:00,8.43,8.43,8.41,8.42,464700,3912087.0
002212.SZ,2026-03-02 10:06:00,8.43,8.44,8.42,8.42,150600,1268791.0
002212.SZ,2026-03-02 10:07:00,8.41,8.42,8.38,8.38,1518700,12760562.0
002212.SZ,2026-03-02 10:08:00,8.38,8.38,8.37,8.37,543400,4551968.0
002212.SZ,2026-03-02 10:09:00,8.37,8.38,8.36,8.37,354700,2969231.0
002212.SZ,2026-03-02 10:10:00,8.38,8.38,8.36,8.36,486800,4073774.0
002212.SZ,2026-03-02 10:11:00,8.36,8.36,8.34,8.34,996400,8323566.0
002212.SZ,2026-03-02 10:12:00,8.35,8.35,8.33,8.34,319900,2667557.0
002212.SZ,2026-03-02 10:13:00,8.34,8.34,8.32,8.33,382900,3191105.0
002212.SZ,2026-03-02 10:14:00,8.32,8.34,8.32,8.33,323800,2697115.0
002212.SZ,2026-03-02 10:15:00,8.33,8.34,8.33,8.33,296800,2472443.0
002212.SZ,2026-03-02 10:16:00,8.33,8.33,8.31,8.31,519200,4318592.0
002212.SZ,2026-03-02 10:17:00,8.31,8.31,8.3,8.3,678300,5632033.0
002212.SZ,2026-03-02 10:18:00,8.31,8.31,8.3,8.3,442000,3670018.0
002212.SZ,2026-03-02 10:19:00,8.31,8.31,8.29,8.31,323000,2681053.0
002212.SZ,2026-03-02 10:20:00,8.3,8.31,8.3,8.3,434400,3605852.0
002212.SZ,2026-03-02 10:21:00,8.3,8.3,8.28,8.29,714700,5925656.0
002212.SZ,2026-03-02 10:22:00,8.28,8.3,8.28,8.3,250700,2077152.0
002212.SZ,2026-03-02 10:23:00,8.3,8.31,8.29,8.3,280800,2330080.0
002212.SZ,2026-03-02 10:24:00,8.31,8.31,8.3,8.3,346200,2874168.0
002212.SZ,2026-03-02 10:25:00,8.3,8.3,8.29,8.29,494600,4101689.0
002212.SZ,2026-03-02 10:26:00,8.29,8.3,8.29,8.3,133200,1104455.0
002212.SZ,2026-03-02 10:27:00,8.3,8.31,8.29,8.3,133800,1110473.0
002212.SZ,2026-03-02 10:28:00,8.3,8.3,8.29,8.3,196000,1626683.0
002212.SZ,2026-03-02 10:29:00,8.3,8.31,8.3,8.31,238100,1978228.0
002212.SZ,2026-03-02 10:30:00,8.31,8.31,8.3,8.3,498459,4135662.0
002212.SZ,2026-03-02 10:31:00,8.3,8.3,8.26,8.27,1202041,9954386.0
002212.SZ,2026-03-02 10:32:00,8.28,8.28,8.27,8.28,231800,1917795.0
002212.SZ,2026-03-02 10:33:00,8.28,8.29,8.27,8.29,574800,4759548.0
002212.SZ,2026-03-02 10:34:00,8.28,8.3,8.28,8.29,204200,1692436.0
002212.SZ,2026-03-02 10:35:00,8.29,8.3,8.28,8.29,324100,2688170.0
002212.SZ,2026-03-02 10:36:00,8.3,8.31,8.29,8.3,120100,996590.0
002212.SZ,2026-03-02 10:37:00,8.3,8.31,8.3,8.31,154600,1283620.0
002212.SZ,2026-03-02 10:38:00,8.31,8.32,8.3,8.3,136700,1135726.0
002212.SZ,2026-03-02 10:39:00,8.32,8.32,8.31,8.32,132000,1097215.0
002212.SZ,2026-03-02 10:40:00,8.31,8.32,8.31,8.32,67000,557046.0
002212.SZ,2026-03-02 10:41:00,8.31,8.34,8.31,8.34,367300,3062830.0
002212.SZ,2026-03-02 10:42:00,8.33,8.35,8.33,8.34,148700,1239917.0
002212.SZ,2026-03-02 10:43:00,8.33,8.34,8.33,8.33,228100,1900478.0
002212.SZ,2026-03-02 10:44:00,8.34,8.34,8.32,8.33,86800,723003.0
002212.SZ,2026-03-02 10:45:00,8.33,8.34,8.33,8.34,37600,313284.0
002212.SZ,2026-03-02 10:46:00,8.34,8.34,8.33,8.33,65500,545659.0
002212.SZ,2026-03-02 10:47:00,8.33,8.34,8.32,8.32,99100,825269.0
002212.SZ,2026-03-02 10:48:00,8.33,8.33,8.32,8.33,38600,321324.0
002212.SZ,2026-03-02 10:49:00,8.32,8.33,8.32,8.33,120200,1000815.0
002212.SZ,2026-03-02 10:50:00,8.32,8.34,8.32,8.34,66400,553640.0
002212.SZ,2026-03-02 10:51:00,8.34,8.35,8.34,8.34,34900,291295.0
002212.SZ,2026-03-02 10:52:00,8.35,8.35,8.34,8.34,37800,315443.0
002212.SZ,2026-03-02 10:53:00,8.35,8.35,8.34,8.35,38500,321448.0
002212.SZ,2026-03-02 10:54:00,8.35,8.36,8.34,8.34,257300,2147921.0
002212.SZ,2026-03-02 10:55:00,8.33,8.34,8.33,8.34,113900,949179.0
002212.SZ,2026-03-02 10:56:00,8.33,8.33,8.32,8.33,81200,676130.0
002212.SZ,2026-03-02 10:57:00,8.33,8.33,8.32,8.32,32600,271458.0
002212.SZ,2026-03-02 10:58:00,8.32,8.33,8.32,8.33,28400,236452.0
002212.SZ,2026-03-02 10:59:00,8.32,8.34,8.32,8.33,39600,329928.0
002212.SZ,2026-03-02 11:00:00,8.33,8.34,8.33,8.34,64200,535033.0
002212.SZ,2026-03-02 11:01:00,8.33,8.34,8.32,8.33,64500,537011.0
002212.SZ,2026-03-02 11:02:00,8.32,8.33,8.31,8.31,280400,2331656.0
002212.SZ,2026-03-02 11:03:00,8.31,8.33,8.31,8.33,38500,320308.0
002212.SZ,2026-03-02 11:04:00,8.33,8.33,8.32,8.33,37700,313826.0
