ts_code,trade_time,open,high,low,close,vol,amount
001330.SZ,2026-04-01 09:30:00,7.1,7.13,7.1,7.13,1001300,7111716.0
001330.SZ,2026-04-01 09:31:00,7.09,7.09,7.02,7.03,1699600,12002659.0
001330.SZ,2026-04-01 09:32:00,7.03,7.04,7.0,7.01,701800,4926601.0
001330.SZ,2026-04-01 09:33:00,7.02,7.02,7.0,7.0,895900,6277048.0
001330.SZ,2026-04-01 09:34:00,7.0,7.0,6.97,6.99,682900,4770952.0
001330.SZ,2026-04-01 09:35:00,6.98,6.99,6.98,6.99,580100,4051972.0
001330.SZ,2026-04-01 09:36:00,6.98,6.99,6.97,6.99,642100,4480257.0
001330.SZ,2026-04-01 09:37:00,6.99,6.99,6.98,6.98,881700,6158542.0
001330.SZ,2026-04-01 09:38:00,6.98,6.98,6.96,6.96,440800,3072521.0
001330.SZ,2026-04-01 09:39:00,6.96,6.97,6.96,6.97,388500,2705312.0
001330.SZ,2026-04-01 09:40:00,6.97,6.97,6.94,6.95,606900,4222909.0
001330.SZ,2026-04-01 09:41:00,6.95,6.96,6.92,6.95,1422700,9866643.0
001330.SZ,2026-04-01 09:42:00,6.95,6.96,6.95,6.96,227000,1578769.0
001330.SZ,2026-04-01 09:43:00,6.95,6.96,6.95,6.95,311700,2166800.0
001330.SZ,2026-04-01 09:44:00,6.94,6.97,6.94,6.97,578200,4025492.0
001330.SZ,2026-04-01 09:45:00,6.97,6.98,6.96,6.98,273400,1905138.0
001330.SZ,2026-04-01 09:46:00,6.97,6.98,6.97,6.98,135000,941512.0
001330.SZ,2026-04-01 09:47:00,6.97,6.98,6.95,6.95,475200,3308688.0
001330.SZ,2026-04-01 09:48:00,6.95,6.96,6.95,6.95,132600,921819.0
001330.SZ,2026-04-01 09:49:00,6.96,6.96,6.95,6.95,162400,1129131.0
001330.SZ,2026-04-01 09:50:00,6.94,6.96,6.94,6.95,227600,1581361.0
001330.SZ,2026-04-01 09:51:00,6.95,6.97,6.94,6.96,328300,2284539.0
001330.SZ,2026-04-01 09:52:00,6.96,6.96,6.95,6.96,181400,1262241.0
001330.SZ,2026-04-01 09:53:00,6.95,6.96,6.95,6.95,172600,1200326.0
001330.SZ,2026-04-01 09:54:00,6.95,6.96,6.94,6.95,240600,1672338.0
001330.SZ,2026-04-01 09:55:00,6.94,6.94,6.93,6.94,372100,2581849.0
001330.SZ,2026-04-01 09:56:00,6.94,6.96,6.93,6.96,660700,4589435.0
001330.SZ,2026-04-01 09:57:00,6.96,6.97,6.95,6.95,192300,1338411.0
001330.SZ,2026-04-01 09:58:00,6.96,6.96,6.95,6.96,83700,582159.0
001330.SZ,2026-04-01 09:59:00,6.95,6.96,6.94,6.94,119100,827752.0
001330.SZ,2026-04-01 10:00:00,6.95,6.95,6.94,6.94,246000,1707429.0
001330.SZ,2026-04-01 10:01:00,6.94,6.95,6.94,6.95,102100,708774.0
001330.SZ,2026-04-01 10:02:00,6.95,6.95,6.94,6.95,58000,402637.0
