ts_code,trade_time,open,high,low,close,vol,amount
000572.SZ,2026-03-02 09:30:00,6.72,6.72,6.7,6.71,785800,5278323.0
000572.SZ,2026-03-02 09:31:00,6.7,6.7,6.64,6.68,2768500,18494404.0
000572.SZ,2026-03-02 09:32:00,6.69,6.74,6.69,6.74,1175200,7883692.0
000572.SZ,2026-03-02 09:33:00,6.72,6.78,6.72,6.77,1031300,6971500.0
000572.SZ,2026-03-02 09:34:00,6.76,6.77,6.73,6.73,401200,2710248.0
000572.SZ,2026-03-02 09:35:00,6.74,6.74,6.7,6.71,567800,3810875.0
000572.SZ,2026-03-02 09:36:00,6.7,6.7,6.67,6.67,965000,6450091.0
000572.SZ,2026-03-02 09:37:00,6.67,6.68,6.66,6.66,1044700,6962835.0
000572.SZ,2026-03-02 09:38:00,6.67,6.67,6.65,6.65,1348500,8981438.0
000572.SZ,2026-03-02 09:39:00,6.63,6.64,6.6,6.61,2449600,16222285.0
000572.SZ,2026-03-02 09:40:00,6.61,6.71,6.61,6.71,1062200,7070204.0
000572.SZ,2026-03-02 09:41:00,6.73,6.75,6.72,6.74,928900,6256212.0
000572.SZ,2026-03-02 09:42:00,6.74,6.74,6.72,6.72,477800,3213867.0
000572.SZ,2026-03-02 09:43:00,6.72,6.74,6.72,6.74,480300,3232313.0
000572.SZ,2026-03-02 09:44:00,6.73,6.75,6.73,6.73,634500,4280460.0
000572.SZ,2026-03-02 09:45:00,6.74,6.74,6.72,6.73,391200,2633817.0
000572.SZ,2026-03-02 09:46:00,6.73,6.75,6.73,6.74,469500,3164234.0
000572.SZ,2026-03-02 09:47:00,6.74,6.74,6.7,6.7,366000,2460655.0
000572.SZ,2026-03-02 09:48:00,6.7,6.74,6.7,6.74,704900,4737773.0
000572.SZ,2026-03-02 09:49:00,6.75,6.75,6.72,6.72,278900,1876929.0
000572.SZ,2026-03-02 09:50:00,6.72,6.72,6.7,6.7,356900,2394593.0
000572.SZ,2026-03-02 09:51:00,6.7,6.72,6.7,6.71,410800,2757237.0
000572.SZ,2026-03-02 09:52:00,6.71,6.73,6.71,6.72,278900,1874741.0
000572.SZ,2026-03-02 09:53:00,6.71,6.72,6.71,6.72,214400,1440180.0
000572.SZ,2026-03-02 09:54:00,6.72,6.72,6.7,6.7,318700,2139309.0
000572.SZ,2026-03-02 09:55:00,6.7,6.71,6.7,6.7,174100,1166777.0
000572.SZ,2026-03-02 09:56:00,6.71,6.71,6.69,6.7,269800,1807872.0
000572.SZ,2026-03-02 09:57:00,6.69,6.71,6.69,6.71,510100,3415097.0
000572.SZ,2026-03-02 09:58:00,6.71,6.71,6.69,6.7,154100,1031727.0
000572.SZ,2026-03-02 09:59:00,6.69,6.71,6.69,6.7,225200,1508833.0
000572.SZ,2026-03-02 10:00:00,6.69,6.7,6.69,6.7,256600,1716506.0
000572.SZ,2026-03-02 10:01:00,6.69,6.7,6.68,6.69,588600,3933912.0
000572.SZ,2026-03-02 10:02:00,6.69,6.7,6.69,6.7,88384,591492.94
000572.SZ,2026-03-02 10:03:00,6.7,6.71,6.69,6.7,410216,2748422.0
000572.SZ,2026-03-02 10:04:00,6.7,6.7,6.67,6.67,548684,3670454.0
000572.SZ,2026-03-02 10:05:00,6.68,6.68,6.67,6.68,241300,1610541.0
000572.SZ,2026-03-02 10:06:00,6.68,6.69,6.67,6.67,212300,1417277.0
000572.SZ,2026-03-02 10:07:00,6.66,6.67,6.65,6.65,530600,3533127.0
000572.SZ,2026-03-02 10:08:00,6.65,6.65,6.64,6.64,340800,2264941.0
000572.SZ,2026-03-02 10:09:00,6.64,6.66,6.64,6.65,368900,2452236.0
000572.SZ,2026-03-02 10:10:00,6.65,6.65,6.64,6.64,221600,1472286.0
000572.SZ,2026-03-02 10:11:00,6.64,6.64,6.62,6.62,729200,4835424.0
000572.SZ,2026-03-02 10:12:00,6.62,6.63,6.62,6.63,539400,3572455.0
000572.SZ,2026-03-02 10:13:00,6.62,6.63,6.61,6.62,544100,3601891.0
000572.SZ,2026-03-02 10:14:00,6.61,6.63,6.61,6.63,309800,2051237.0
000572.SZ,2026-03-02 10:15:00,6.62,6.63,6.62,6.62,315800,2092295.0
000572.SZ,2026-03-02 10:16:00,6.63,6.64,6.62,6.64,649200,4303852.0
000572.SZ,2026-03-02 10:17:00,6.63,6.63,6.62,6.63,237200,1571993.0
000572.SZ,2026-03-02 10:18:00,6.63,6.63,6.62,6.63,293600,1945456.0
000572.SZ,2026-03-02 10:19:00,6.63,6.63,6.62,6.63,263700,1746690.0
000572.SZ,2026-03-02 10:20:00,6.62,6.63,6.62,6.62,257100,1703405.0
000572.SZ,2026-03-02 10:21:00,6.63,6.63,6.62,6.62,136600,905139.0
