ts_code,trade_time,open,high,low,close,vol,amount
000572.SZ,2026-02-02 09:30:00,6.86,6.86,6.84,6.85,435600,2987947.0
000572.SZ,2026-02-02 09:31:00,6.83,6.84,6.8,6.8,1259100,8579164.0
000572.SZ,2026-02-02 09:32:00,6.8,6.9,6.8,6.89,764200,5248112.0
000572.SZ,2026-02-02 09:33:00,6.89,6.92,6.85,6.88,732300,5044978.0
000572.SZ,2026-02-02 09:34:00,6.88,6.91,6.88,6.91,479600,3309895.0
000572.SZ,2026-02-02 09:35:00,6.91,6.91,6.9,6.91,362900,2506175.0
000572.SZ,2026-02-02 09:36:00,6.91,6.91,6.88,6.89,601600,4148183.0
000572.SZ,2026-02-02 09:37:00,6.9,6.9,6.88,6.89,633200,4363171.0
000572.SZ,2026-02-02 09:38:00,6.89,6.9,6.88,6.9,842700,5807816.0
000572.SZ,2026-02-02 09:39:00,6.91,6.91,6.88,6.89,428200,2953543.0
000572.SZ,2026-02-02 09:40:00,6.89,6.89,6.88,6.88,351800,2422419.0
000572.SZ,2026-02-02 09:41:00,6.88,6.89,6.87,6.89,455000,3131143.0
000572.SZ,2026-02-02 09:42:00,6.89,6.9,6.88,6.9,285500,1968725.0
000572.SZ,2026-02-02 09:43:00,6.9,6.91,6.89,6.9,368200,2539932.0
000572.SZ,2026-02-02 09:44:00,6.91,6.91,6.89,6.9,307500,2121508.0
000572.SZ,2026-02-02 09:45:00,6.89,6.9,6.88,6.88,452200,3115019.0
000572.SZ,2026-02-02 09:46:00,6.87,6.87,6.86,6.87,278000,1908930.0
000572.SZ,2026-02-02 09:47:00,6.86,6.87,6.86,6.86,163500,1122129.0
000572.SZ,2026-02-02 09:48:00,6.87,6.88,6.86,6.87,315400,2165004.0
000572.SZ,2026-02-02 09:49:00,6.87,6.87,6.85,6.85,192900,1323815.0
000572.SZ,2026-02-02 09:50:00,6.86,6.86,6.85,6.85,263300,1803823.0
000572.SZ,2026-02-02 09:51:00,6.84,6.85,6.84,6.85,198000,1354870.0
000572.SZ,2026-02-02 09:52:00,6.84,6.85,6.84,6.84,230200,1575389.0
000572.SZ,2026-02-02 09:53:00,6.84,6.89,6.84,6.88,423100,2904210.0
000572.SZ,2026-02-02 09:54:00,6.89,6.89,6.88,6.89,188800,1299547.0
000572.SZ,2026-02-02 09:55:00,6.88,6.88,6.87,6.87,282700,1943261.0
000572.SZ,2026-02-02 09:56:00,6.87,6.88,6.87,6.88,118700,816016.0
000572.SZ,2026-02-02 09:57:00,6.88,6.88,6.87,6.87,194900,1340436.0
000572.SZ,2026-02-02 09:58:00,6.87,6.89,6.87,6.89,188100,1294334.0
000572.SZ,2026-02-02 09:59:00,6.88,6.89,6.88,6.88,253600,1746736.0
000572.SZ,2026-02-02 10:00:00,6.89,6.89,6.88,6.88,113000,777844.0
000572.SZ,2026-02-02 10:01:00,6.88,6.89,6.88,6.88,189300,1303720.0
000572.SZ,2026-02-02 10:02:00,6.89,6.9,6.88,6.89,218500,1505887.0
000572.SZ,2026-02-02 10:03:00,6.88,6.88,6.87,6.87,284700,1958079.0
