ts_code,trade_time,open,high,low,close,vol,amount
600481.SH,2026-06-01 09:30:00,5.46,5.46,5.46,5.46,1430526,7810672
600481.SH,2026-06-01 09:31:00,5.47,5.51,5.41,5.42,4268300,23336276
600481.SH,2026-06-01 09:32:00,5.43,5.5,5.38,5.5,3280822,17869290
600481.SH,2026-06-01 09:33:00,5.5,5.51,5.47,5.51,2907791,15956363
600481.SH,2026-06-01 09:34:00,5.51,5.52,5.49,5.49,1751025,9630189
600481.SH,2026-06-01 09:35:00,5.49,5.58,5.49,5.57,2834187,15697295
600481.SH,2026-06-01 09:36:00,5.56,5.56,5.54,5.56,1717800,9537268
600481.SH,2026-06-01 09:37:00,5.56,5.56,5.5,5.51,1588600,8780419
600481.SH,2026-06-01 09:38:00,5.51,5.51,5.48,5.48,892813,4907046
600481.SH,2026-06-01 09:39:00,5.48,5.51,5.48,5.5,1133187,6219648
600481.SH,2026-06-01 09:40:00,5.51,5.53,5.51,5.52,638800,3524622
600481.SH,2026-06-01 09:41:00,5.53,5.53,5.51,5.51,796200,4392239
600481.SH,2026-06-01 09:42:00,5.51,5.51,5.49,5.5,531400,2923609
600481.SH,2026-06-01 09:43:00,5.49,5.5,5.48,5.49,753000,4134444
600481.SH,2026-06-01 09:44:00,5.49,5.51,5.49,5.51,695100,3821285
600481.SH,2026-06-01 09:45:00,5.52,5.54,5.51,5.54,914700,5052665
600481.SH,2026-06-01 09:46:00,5.54,5.54,5.5,5.51,564100,3111141
600481.SH,2026-06-01 09:47:00,5.5,5.52,5.5,5.52,910700,5012187
600481.SH,2026-06-01 09:48:00,5.51,5.52,5.5,5.5,328200,1807865
600481.SH,2026-06-01 09:49:00,5.5,5.53,5.5,5.53,572600,3162801
600481.SH,2026-06-01 09:50:00,5.54,5.55,5.54,5.54,718600,3982036
600481.SH,2026-06-01 09:51:00,5.54,5.57,5.53,5.56,1698300,9431771
600481.SH,2026-06-01 09:52:00,5.56,5.56,5.54,5.55,754700,4189192
600481.SH,2026-06-01 09:53:00,5.55,5.55,5.52,5.53,399000,2208769
600481.SH,2026-06-01 09:54:00,5.52,5.53,5.51,5.51,554700,3062210
600481.SH,2026-06-01 09:55:00,5.51,5.53,5.51,5.53,277600,1533785
600481.SH,2026-06-01 09:56:00,5.54,5.54,5.53,5.54,211900,1172932
600481.SH,2026-06-01 09:57:00,5.54,5.55,5.53,5.55,555500,3077361
600481.SH,2026-06-01 09:58:00,5.55,5.56,5.54,5.56,556900,3090432
600481.SH,2026-06-01 09:59:00,5.56,5.56,5.55,5.56,370500,2058175
600481.SH,2026-06-01 10:00:00,5.55,5.56,5.54,5.55,458700,2546204
600481.SH,2026-06-01 10:01:00,5.54,5.55,5.53,5.54,311500,1725787
600481.SH,2026-06-01 10:02:00,5.53,5.53,5.52,5.52,380100,2101169
600481.SH,2026-06-01 10:03:00,5.53,5.53,5.52,5.53,430600,2380362
600481.SH,2026-06-01 10:04:00,5.53,5.53,5.51,5.51,572100,3159386
600481.SH,2026-06-01 10:05:00,5.51,5.53,5.51,5.53,322000,1776412
600481.SH,2026-06-01 10:06:00,5.53,5.53,5.51,5.52,791000,4361873
600481.SH,2026-06-01 10:07:00,5.51,5.52,5.51,5.51,310800,1713302
600481.SH,2026-06-01 10:08:00,5.52,5.52,5.51,5.52,221200,1220603
600481.SH,2026-06-01 10:09:00,5.52,5.52,5.49,5.5,1655200,9106493
600481.SH,2026-06-01 10:10:00,5.5,5.5,5.47,5.47,1127400,6178595
600481.SH,2026-06-01 10:11:00,5.47,5.47,5.46,5.46,1177400,6433215
600481.SH,2026-06-01 10:12:00,5.46,5.49,5.46,5.48,777539,4253611
600481.SH,2026-06-01 10:13:00,5.49,5.5,5.48,5.49,658300,3616690
600481.SH,2026-06-01 10:14:00,5.48,5.5,5.48,5.49,496300,2725524
600481.SH,2026-06-01 10:15:00,5.49,5.5,5.49,5.5,222300,1220406
600481.SH,2026-06-01 10:16:00,5.49,5.5,5.49,5.5,203100,1116105
600481.SH,2026-06-01 10:17:00,5.5,5.5,5.49,5.5,173200,951415
600481.SH,2026-06-01 10:18:00,5.5,5.51,5.49,5.51,488500,2687056
600481.SH,2026-06-01 10:19:00,5.51,5.52,5.5,5.51,358600,1974580
600481.SH,2026-06-01 10:20:00,5.5,5.51,5.5,5.5,140800,774805
600481.SH,2026-06-01 10:21:00,5.51,5.51,5.5,5.51,398200,2191293
600481.SH,2026-06-01 10:22:00,5.5,5.51,5.5,5.5,603300,3318726
600481.SH,2026-06-01 10:23:00,5.51,5.51,5.49,5.5,308500,1696295
600481.SH,2026-06-01 10:24:00,5.5,5.51,5.49,5.51,413200,2273409
600481.SH,2026-06-01 10:25:00,5.51,5.52,5.5,5.51,292800,1613444
600481.SH,2026-06-01 10:26:00,5.52,5.52,5.5,5.51,197000,1085605
600481.SH,2026-06-01 10:27:00,5.5,5.51,5.5,5.5,272800,1500887
600481.SH,2026-06-01 10:28:00,5.5,5.51,5.5,5.5,191000,1050952
600481.SH,2026-06-01 10:29:00,5.5,5.51,5.5,5.51,413800,2280518
600481.SH,2026-06-01 10:30:00,5.51,5.51,5.5,5.5,183300,1009462
600481.SH,2026-06-01 10:31:00,5.51,5.51,5.5,5.51,163500,899940
600481.SH,2026-06-01 10:32:00,5.51,5.51,5.5,5.5,141400,778306
600481.SH,2026-06-01 10:33:00,5.5,5.51,5.5,5.51,124000,682425
600481.SH,2026-06-01 10:34:00,5.5,5.52,5.5,5.52,554200,3054828
600481.SH,2026-06-01 10:35:00,5.52,5.53,5.52,5.53,181800,1004450
600481.SH,2026-06-01 10:36:00,5.53,5.53,5.52,5.53,147700,815968
600481.SH,2026-06-01 10:37:00,5.53,5.53,5.52,5.52,67000,370138
600481.SH,2026-06-01 10:38:00,5.53,5.53,5.52,5.52,202300,1116872
600481.SH,2026-06-01 10:39:00,5.52,5.52,5.51,5.51,222100,1224713
600481.SH,2026-06-01 10:40:00,5.52,5.52,5.5,5.5,154200,849485
600481.SH,2026-06-01 10:41:00,5.51,5.51,5.5,5.5,116100,639064
600481.SH,2026-06-01 10:42:00,5.5,5.5,5.49,5.49,387600,2130868
600481.SH,2026-06-01 10:43:00,5.49,5.5,5.48,5.48,237400,1303295
600481.SH,2026-06-01 10:44:00,5.49,5.49,5.48,5.48,227400,1247126
600481.SH,2026-06-01 10:45:00,5.48,5.49,5.48,5.49,249900,1370027
600481.SH,2026-06-01 10:46:00,5.48,5.49,5.47,5.47,675600,3699779
600481.SH,2026-06-01 10:47:00,5.48,5.48,5.47,5.47,653300,3575366
